sn,model,product_id,location,start_time,end_time,source,type,unit,value
"8899072107","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","55.50154779467302"
"8899072107","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","137.1487798255749"
"8899072449","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","11.670148701330216"
"8899072449","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","76.84183243588588"
"8899072601","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","33.326850769418954"
"8899072601","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","5.823951472021628"
"8899072732","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","27.012306993597257"
"8899072732","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","284.06684605499424"
"8899073976","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","19.251427850511725"
"8899073976","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","4.540732876523569"
"8899074378","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","47.7086010034449"
"8899074378","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","153.28144856106525"
"8899074406","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","87.1715173328229"
"8899074406","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","12.64365935061212"
"8899074427","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","46.698420738498314"
"8899074427","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","170.09710403394354"
"8899074752","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","75.71068882842332"
"8899074752","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","246.47452594863125"
"8899075107","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","42.012306801511976"
"8899075107","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","98.87018776472429"
"8899075416","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","46.0866335421071"
"8899075416","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","185.3210462223089"
"8899075475","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","45.925992598274256"
"8899075475","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","83.96854400261503"
"8899075994","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","69.33073160921474"
"8899075994","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","92.08500382771832"
"8899076071","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","17.32558801707942"
"8899076071","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","83.93979086166708"
"8899076276","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","6.77153729060002"
"8899076276","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","106.6189763151619"
"8899076348","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","54.7458342171148"
"8899076348","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","100.48953073576314"
"8899076569","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","6.3439487261567145"
"8899076569","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","18.173600202001072"
"8899076842","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","16.34161011696365"
"8899076842","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","225.61534427237123"
"8899077526","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","5.124486285523624"
"8899077526","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","117.03614646499886"
"8899077706","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","20.161830592006872"
"8899077706","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","187.88750890826051"
"8899078008","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","20.50778994348547"
"8899078008","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","65.79691983428712"
"8899078176","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","5.060514156953552"
"8899078176","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","40.012633833105824"
"8899078340","HPE DL325 Gen10 8SFF CTO Server","P04654-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","20.989282550520564"
"8899078340","HPE DL325 Gen10 8SFF CTO Server","P04654-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","162.54078214115947"
"8899078497","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","19.107450176753908"
"8899078497","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","197.92314816683603"
"8899078685","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","68.8340464068656"
"8899078685","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","245.00639893696794"
"8899078777","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","4.991822364971001"
"8899078777","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","192.98739337664736"
"8899078970","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","32.099641610891474"
"8899078970","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","33.57778152767052"
"8899079063","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","61.10897191360336"
"8899079063","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","65.17186001063601"
"8899079281","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","15.575242721376764"
"8899079281","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","30.887776015067423"
"8899079445","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","48.803948505968776"
"8899079445","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","97.0318624742869"
"8899079578","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","38.02912021941252"
"8899079578","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","223.92686708456066"
"8899079663","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","55.00807991600784"
"8899079663","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","34.090420891086204"
"8899079763","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","3.4761711963164093"
"8899079763","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","195.83789578076403"
"8899079886","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","36.20325518683607"
"8899079886","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","85.02270558034598"
"8899080500","HPE DX380 Gen10 8SFF CTO Svr","P17640-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","93.61083435211583"
"8899080500","HPE DX380 Gen10 8SFF CTO Svr","P17640-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","130.1939984853831"
"8899080633","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","18.953003156686435"
"8899080633","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","32.263647190356544"
"8899080686","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","18.302515805303702"
"8899080686","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","120.25618176447604"
"8899080983","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","13.067564697253417"
"8899080983","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","38.02542938804846"
"8899081246","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","24.366952647540472"
"8899081246","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","238.7628945845093"
"8899081778","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","3.145081364350645"
"8899081778","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","53.24661902926085"
"8899081857","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","30.585893832749196"
"8899081857","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","71.96038176118405"
"8899081991","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","49.529602599686385"
"8899081991","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","135.8795453877839"
"8899082083","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","71.74414628458771"
"8899082083","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","82.38358750994867"
"8899082347","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","8.150615521741708"
"8899082347","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","WA-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","11.267063001000105"
"8899083071","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","37.901186788897306"
"8899083071","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","3.179520462448597"
"8899083704","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","50.13903885850195"
"8899083704","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","131.822768513072"
"8899083881","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","45.857713475324616"
"8899083881","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","226.13275971406438"
"8899084225","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","65.95237482477734"
"8899084225","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","112.53241200757502"
"8899084335","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","71.78973163752578"
"8899084335","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","37.99704316491192"
"8899084350","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","33.181989410236014"
"8899084350","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","172.08259878030108"
"8899084773","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","54.89463136878206"
"8899084773","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","51.649865217425365"
"8899084895","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","28.565441707280797"
"8899084895","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","243.78135934094465"
"8899085070","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","25.20787248509188"
"8899085070","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","151.81334229461228"
"8899085480","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","31.643146796068912"
"8899085480","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","12.548413409979178"
"8899085625","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","14.114893650197166"
"8899085625","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","4.615274398730899"
"8899086343","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","74.87462765417868"
"8899086343","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","19.647257453679863"
"8899086392","HPE DL325 Gen10 8SFF CTO Server","P04654-B21","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","29.70565553514884"
"8899086392","HPE DL325 Gen10 8SFF CTO Server","P04654-B21","DE-1","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","103.72402048756462"
"8899086991","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","0.6364797243467718"
"8899086991","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","132.82119315881775"
"8899087042","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","38.634067410285134"
"8899087042","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","73.18993103066225"
"8899087118","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","43.73963420366394"
"8899087118","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server power","W","83.38441741265926"
"8899088119","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","ND-02","2023-02-27 21:00:00","2023-02-27 22:00:00","iLo","server cpu utilization","%","25.427050242532758"
